,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1408,1406349884656164865,1406349884656164865,1624134915000.0,2021-06-19 17:35:15,-0300,,Angra dos Reis (RJ) contra Bolsonaro! Via lais_arp #19J #19JForaBolsonaro #19JunhoPovoNasRuas  https://t.co/iJAfEQkQYD,pt,"['19j', '19jforabolsonaro', '19junhopovonasruas']",[],1032670080537124865,1032670080537124865,CleytonReisReal,🚩CleytonReis🚩,6,17,https://twitter.com/CleytonReisReal/status/1406349884656164865,[],['https://pbs.twimg.com/media/E4RbWSmWUAg_Iud.png'],1,https://pbs.twimg.com/media/E4RbWSmWUAg_Iud.png,False,1,0,1,,#19j,,,,,,,[],,,,
1409,1406349880159784960,1406349880159784960,1624134914000.0,2021-06-19 17:35:14,-0300,,#19J #19JPovoNasRuas #19JForaBolsonaro em São Paulo:  https://t.co/GFBH1KvdLc,pt,"['19j', '19jpovonasruas', '19jforabolsonaro']",[],70887911,70887911,paduafernandes,Pádua Fernandes,6,17,https://twitter.com/paduafernandes/status/1406349880159784960,[],['https://pbs.twimg.com/media/E4RbndCWUAASfVP.jpg'],1,https://pbs.twimg.com/media/E4RbndCWUAASfVP.jpg,False,4,0,0,,#19j,,,,,,,[],,,,
1410,1406349872605847556,1406349872605847556,1624134913000.0,2021-06-19 17:35:13,-0300,,#19J #19JForaBolsonaro #19JPovoNasRuas #19JunhoPovoNasRuas FORA GENOCIDA,es,"['19j', '19jforabolsonaro', '19jpovonasruas', '19junhopovonasruas']",[],288554849,288554849,Bruno_Sett,Bruno #19J 🇵🇸🇨🇳🇨🇺🇰🇵🇻🇳🇻🇪 ☭,6,17,https://twitter.com/Bruno_Sett/status/1406349872605847556,[],[],0,,False,0,0,0,https://twitter.com/dw_brasil/status/1406349225043103750,#19j,,,,,,,[],,,,
1411,1406349825357008897,1406349825357008897,1624134901000.0,2021-06-19 17:35:01,-0300,,#19J #19JForaBolsonaro #19JPovoNasRuas #19JunhoPovoNasRuas FORA GENOCIDA,es,"['19j', '19jforabolsonaro', '19jpovonasruas', '19junhopovonasruas']",[],288554849,288554849,Bruno_Sett,Bruno #19J 🇵🇸🇨🇳🇨🇺🇰🇵🇻🇳🇻🇪 ☭,6,17,https://twitter.com/Bruno_Sett/status/1406349825357008897,[],[],0,,False,0,0,0,https://twitter.com/uneoficial/status/1406349152959729664,#19j,,,,,,,[],,,,
1412,1406349818629394433,1406349818629394433,1624134900000.0,2021-06-19 17:35:00,-0300,,"Fortalecendo o #19J  e #19JForaBolsonaro   Sim, o bolsonaro e sua gangue são mais perigosos que o vírus.   Meu delírio comunista é querer um virologista epidemiologista cuidando de uma pandemia viral.  #impeachmentJa",pt,"['19j', '19jforabolsonaro', 'impeachmentja']",[],20824980,20824980,gabyzinhu,Gabriel K,6,17,https://twitter.com/gabyzinhu/status/1406349818629394433,[],[],0,,False,0,0,0,,#19j,,,,,,,[],,,,
1413,1406349785767059458,1406349785767059458,1624134892000.0,2021-06-19 17:34:52,-0300,,#19J #19JForaBolsonaro #19JPovoNasRuas #19JunhoPovoNasRuas FORA GENOCIDA,es,"['19j', '19jforabolsonaro', '19jpovonasruas', '19junhopovonasruas']",[],288554849,288554849,Bruno_Sett,Bruno #19J 🇵🇸🇨🇳🇨🇺🇰🇵🇻🇳🇻🇪 ☭,6,17,https://twitter.com/Bruno_Sett/status/1406349785767059458,[],[],0,,False,0,0,0,https://twitter.com/nadanovonofront/status/1406349243569393665,#19j,,,,,,,[],,,,
1414,1406349775922991112,1406349775922991112,1624134889000.0,2021-06-19 17:34:49,-0300,,Fora genocida #19JForaBolsonaro #19JPovoNasRuas #19j #19JunhoPovoNasRuas #19JPovoNaRua,es,"['19jforabolsonaro', '19jpovonasruas', '19j', '19junhopovonasruas', '19jpovonarua']",[],52129257,52129257,rosasantosi,VacinaLover 🆘 🚩,6,17,https://twitter.com/rosasantosi/status/1406349775922991112,[],[],0,,False,0,0,0,https://twitter.com/jgbriganti/status/1406348511264792584,#19j,,,,,,,[],,,,
1415,1406349734084808707,1406349734084808707,1624134879000.0,2021-06-19 17:34:39,-0300,,Fora Bolsonaro!  #19J #19JForaBolsonaro #ForaBolsonaroGenocida #ForaBolsonaroESeuBandoDeCriminosos #FORABOLSONAROURGENTE,es,"['19j', '19jforabolsonaro', 'forabolsonarogenocida', 'forabolsonaroeseubandodecriminosos', 'forabolsonarourgente']",[],1231010143808167936,1231010143808167936,CeniradeP,Cenira,6,17,https://twitter.com/CeniradeP/status/1406349734084808707,[],[],0,,False,0,0,0,https://twitter.com/paolla/status/1406306999936196613,#19j,,,,,,,[],,,,
1416,1406349722697207816,1406349722697207816,1624134877000.0,2021-06-19 17:34:37,-0300,,"Não tire a máscara, tire Bolsonaro! Lá em Cruzeiro, SP. Fotos: Laura Claudine  #19J #19JForaBolsonaro #19JPovoNaRua  https://t.co/o3EUoPt5BP",pt,"['19j', '19jforabolsonaro', '19jpovonarua']",[],1032670080537124865,1032670080537124865,CleytonReisReal,🚩CleytonReis🚩,6,17,https://twitter.com/CleytonReisReal/status/1406349722697207816,[],"['https://pbs.twimg.com/media/E4RbT1DXEAM2AMf.jpg', 'https://pbs.twimg.com/media/E4RbVfdWEAEXg88.jpg', 'https://pbs.twimg.com/media/E4RbWh4XMAISiWr.jpg']",1,https://pbs.twimg.com/media/E4RbT1DXEAM2AMf.jpg,False,1,0,1,,#19j,,,,,,,[],,,,
1417,1406349703315443718,1406349703315443718,1624134872000.0,2021-06-19 17:34:32,-0300,,#19J #19JForaBolsonaro #19JPovoNasRuas #19JunhoPovoNasRuas FORA GENOCIDA,es,"['19j', '19jforabolsonaro', '19jpovonasruas', '19junhopovonasruas']",[],288554849,288554849,Bruno_Sett,Bruno #19J 🇵🇸🇨🇳🇨🇺🇰🇵🇻🇳🇻🇪 ☭,6,17,https://twitter.com/Bruno_Sett/status/1406349703315443718,[],[],0,,False,0,0,0,https://twitter.com/camaradagior/status/1406349061247152130,#19j,,,,,,,[],,,,
1418,1406349690052952071,1406349690052952071,1624134869000.0,2021-06-19 17:34:29,-0300,,Fora genocida #19JForaBolsonaro #19JPovoNasRuas #19j #19JunhoPovoNasRuas #19JPovoNaRua,es,"['19jforabolsonaro', '19jpovonasruas', '19j', '19junhopovonasruas', '19jpovonarua']",[],52129257,52129257,rosasantosi,VacinaLover 🆘 🚩,6,17,https://twitter.com/rosasantosi/status/1406349690052952071,[],[],0,,False,1,0,0,https://twitter.com/falabellacida/status/1406347330341818371,#19j,,,,,,,[],,,,
1419,1406349686177419268,1406349686177419268,1624134868000.0,2021-06-19 17:34:28,-0300,,A culpa é do genocida e de seus apoiadores.  #19J #19jforabolsonaro #19jpovonasruas  https://t.co/NUYd47JqWp,pt,"['19j', '19jforabolsonaro', '19jpovonasruas']",[],1400467000590323720,1400467000590323720,AlexdaBahia2,Alex da Bahia,6,17,https://twitter.com/AlexdaBahia2/status/1406349686177419268,['https://www.instagram.com/p/CQULpsiMwOs/?utm_medium=twitter'],[],0,,False,0,0,0,,#19j,,,,,,,[],,,,
1420,1406349663205314562,1406349663205314562,1624134863000.0,2021-06-19 17:34:23,-0300,,#19J #FORABOLSONARO #19JForaBolsonaro  https://t.co/XuBNwUqMR1,und,"['19j', 'forabolsonaro', '19jforabolsonaro']",[],15577516,15577516,claranovais,Clara Novais,6,17,https://twitter.com/claranovais/status/1406349663205314562,[],['https://pbs.twimg.com/media/E4Rbj7MXwAEBZvM.jpg'],1,https://pbs.twimg.com/media/E4Rbj7MXwAEBZvM.jpg,False,6,0,1,,#19j,,,,,,,[],,,,
1421,1406349663062609928,1406349663062609928,1624134863000.0,2021-06-19 17:34:23,-0300,,Carreata #ForaBolsonaro em Fortaleza neste #19J   . . . Vídeo: @PoliDisse  https://t.co/NPp0gqDSch,pt,"['forabolsonaro', '19j']",[],22514612,22514612,PTCearaOficial,PT Ceará,6,17,https://twitter.com/PTCearaOficial/status/1406349663062609928,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1406349365623541760/pu/img/_lPqxnMRZA9P4WlM.jpg,False,6,0,4,,#19j,,,,,,,[],,,,
1422,1406349661967949832,1406349661967949832,1624134862000.0,2021-06-19 17:34:22,-0300,,#19J #19JForaBolsonaro #19JPovoNasRuas #19JunhoPovoNasRuas FORA GENOCIDA,es,"['19j', '19jforabolsonaro', '19jpovonasruas', '19junhopovonasruas']",[],288554849,288554849,Bruno_Sett,Bruno #19J 🇵🇸🇨🇳🇨🇺🇰🇵🇻🇳🇻🇪 ☭,6,17,https://twitter.com/Bruno_Sett/status/1406349661967949832,[],[],0,,False,0,0,0,https://twitter.com/MidiaNINJA/status/1406349439099453443,#19j,,,,,,,[],,,,
1423,1406349647761846272,1406349647761846272,1624134859000.0,2021-06-19 17:34:19,-0300,,Fora Bolsonaro! Vá pro inferno seu capeta! #19J #19JForaBolsonaro,pt,"['19j', '19jforabolsonaro']",[],34002891,34002891,djrickjk,Ricardo Neto Pucker,6,17,https://twitter.com/djrickjk/status/1406349647761846272,[],[],0,,False,0,0,0,,#19j,,,,,,,[],,,,
1424,1406349625838145541,1406349625838145541,1624134854000.0,2021-06-19 17:34:14,-0300,,Angra dos Reis (RJ) contra Bolsonaro! Via lais_arp #19J #19JForaBolsonaro #19JunhoPovoNasRuas  https://t.co/zH1hrf2DLU,pt,"['19j', '19jforabolsonaro', '19junhopovonasruas']",[],1540034828,1540034828,MidiaNINJA,Mídia NINJA,6,17,https://twitter.com/MidiaNINJA/status/1406349625838145541,[],['https://pbs.twimg.com/media/E4RbWSmWUAg_Iud.png'],1,https://pbs.twimg.com/media/E4RbWSmWUAg_Iud.png,False,238,3,27,,#19j,,,,,,,[],,,,
1425,1406349621824262146,1406349621824262146,1624134853000.0,2021-06-19 17:34:13,-0300,,Neste #19J gostaria de lembrar que,pt,['19j'],[],531855452,531855452,emerxavi1,emerson,6,17,https://twitter.com/emerxavi1/status/1406349621824262146,[],[],0,,False,0,0,0,https://twitter.com/emerxavi1/status/1399086907888443396,#19j,,,,,,,[],,,,
1426,1406349610587656201,1406349610587656201,1624134850000.0,2021-06-19 17:34:10,-0300,,"500 mil mortes. Cada morte por Covid não é e nunca foi uma fatalidade! Máscara, alcool gel, distanciamento, vacina e fora genocida! #19J #19JForaBolsonaro",pt,"['19j', '19jforabolsonaro']",[],56369878,56369878,barinaldi,Bárbara Rinaldi,6,17,https://twitter.com/barinaldi/status/1406349610587656201,[],[],0,,False,0,0,0,,#19j,,,,,,,[],,,,
1427,1406349594192236548,1406349594192236548,1624134846000.0,2021-06-19 17:34:06,-0300,,#19J #19JPovoNaRua E nada mais precisa ser dito,pt,"['19j', '19jpovonarua']",[],102343089,102343089,ElisaCCruz,Elisa Cruz,6,17,https://twitter.com/ElisaCCruz/status/1406349594192236548,[],[],0,,False,24,1,1,,#19j,,,,,,,[],,,,
1428,1406349558670635010,1406349558670635010,1624134838000.0,2021-06-19 17:33:58,-0300,,#19J #19JEuVou #19JForaBolsonaro #19JPovoNasRuas  #19JPovoNaRua,und,"['19j', '19jeuvou', '19jforabolsonaro', '19jpovonasruas', '19jpovonarua']",[],46021691,46021691,rivaldomoraes,Rivaldo Moraes 🇧🇷🇨🇺 🇨🇴🇦🇪🚩🚩,6,17,https://twitter.com/rivaldomoraes/status/1406349558670635010,[],[],0,,False,0,0,0,https://twitter.com/brasildefato/status/1406349359378223112,#19j,,,,,,,[],,,,
1429,1406349547215986697,1406349547215986697,1624134835000.0,2021-06-19 17:33:55,-0300,,#19J - São Paulo se mostra grande contra o fascismo do governo nesse país. Numa imagem a concentração na Av. Paulista.   #J19ForaBolsonaro  https://t.co/pMkD8BbQcP,pt,"['19j', 'j19forabolsonaro']",[],2522289782,2522289782,RedeInfoA,R.I.A,6,17,https://twitter.com/RedeInfoA/status/1406349547215986697,[],['https://pbs.twimg.com/media/E4RbdHlX0AMFVHr.jpg'],1,https://pbs.twimg.com/media/E4RbdHlX0AMFVHr.jpg,False,37,0,8,,#19j,,,,,,,[],,,,
1430,1406349525351084040,1406349525351084040,1624134830000.0,2021-06-19 17:33:50,-0300,,Blocos Combativos na concentração do #19J em São Paulo #J19ForaBolsonaro @rede_genocidio @LUTAFOB @OASL_CAB #CAB  https://t.co/HgiB7xXPxr,pt,"['19j', 'j19forabolsonaro', 'cab']",[],2347591152,2347591152,cmi_saopaulo,CMI_São Paulo,6,17,https://twitter.com/cmi_saopaulo/status/1406349525351084040,[],"['https://pbs.twimg.com/media/E4RbaEoWQAA5Y0Q.jpg', 'https://pbs.twimg.com/media/E4RbauXWEAMl4nj.jpg', 'https://pbs.twimg.com/media/E4RbbSOXIAM0ZC5.jpg', 'https://pbs.twimg.com/media/E4RbbzlWUAMgLDS.jpg']",1,https://pbs.twimg.com/media/E4RbaEoWQAA5Y0Q.jpg,False,190,1,48,,#19j,,,,,,,[],,,,
1431,1406349491641491457,1406349491641491457,1624134822000.0,2021-06-19 17:33:42,-0300,,#19J #19JForaBolsonaro #19JPovoNasRuas #19JunhoPovoNasRuas FORA GENOCIDA,es,"['19j', '19jforabolsonaro', '19jpovonasruas', '19junhopovonasruas']",[],288554849,288554849,Bruno_Sett,Bruno #19J 🇵🇸🇨🇳🇨🇺🇰🇵🇻🇳🇻🇪 ☭,6,17,https://twitter.com/Bruno_Sett/status/1406349491641491457,[],[],0,,False,1,0,0,https://twitter.com/gcasaroes/status/1406278949425057794,#19j,,,,,,,[],,,,
1432,1406349490190270470,1406349490190270470,1624134821000.0,2021-06-19 17:33:41,-0300,,"Rio de Janeiro, #19JForaBolsonaro #19J  https://t.co/S1Dkmtgg2o",pt,"['19jforabolsonaro', '19j']",[],1312450243569635330,1312450243569635330,igorbrp,Igor 💉,6,17,https://twitter.com/igorbrp/status/1406349490190270470,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1406349349601398790/pu/img/1Da0nf13rJysGJ4L.jpg,False,2,0,0,,#19j,,,,,,,[],,,,
1433,1406349452919590920,1406349452919590920,1624134812000.0,2021-06-19 17:33:32,-0300,,"Ato em Salvador, Bahia - #19JForaBolsonaro   Fotos: @isepitacio | CUCA da UNE #19J #ForaBolsonaro19J   #19JPovoNasRuas  https://t.co/zJhAMt9nw2",pt,"['19jforabolsonaro', '19j', 'forabolsonaro19j', '19jpovonasruas']",[],847837980039536640,847837980039536640,cucadauneofcial,CUCA da UNE,6,17,https://twitter.com/cucadauneofcial/status/1406349452919590920,[],"['https://pbs.twimg.com/media/E4RbMiKXEAYGXFz.jpg', 'https://pbs.twimg.com/media/E4RbM2xXIAkpZI2.jpg', 'https://pbs.twimg.com/media/E4RbNHnXIAIHvou.jpg', 'https://pbs.twimg.com/media/E4RbNbTXIAAN1mQ.jpg']",1,https://pbs.twimg.com/media/E4RbMiKXEAYGXFz.jpg,False,6,0,0,,#19j,,,,,,,[],,,,
1434,1406349439099453443,1406349439099453443,1624134809000.0,2021-06-19 17:33:29,-0300,,"Não tire a máscara, tire Bolsonaro! Lá em Cruzeiro, SP. Fotos: Laura Claudine  #19J #19JForaBolsonaro #19JPovoNaRua  https://t.co/iEdwZolIpM",pt,"['19j', '19jforabolsonaro', '19jpovonarua']",[],1540034828,1540034828,MidiaNINJA,Mídia NINJA,6,17,https://twitter.com/MidiaNINJA/status/1406349439099453443,[],"['https://pbs.twimg.com/media/E4RbT1DXEAM2AMf.jpg', 'https://pbs.twimg.com/media/E4RbVfdWEAEXg88.jpg', 'https://pbs.twimg.com/media/E4RbWh4XMAISiWr.jpg']",1,https://pbs.twimg.com/media/E4RbT1DXEAM2AMf.jpg,False,444,4,67,,#19j,,,,,,,[],,,,
1435,1406349434238246912,1406349434238246912,1624134808000.0,2021-06-19 17:33:28,-0300,,Não são 6 mil motos. São milhares de cariocas querendo #ForaBol卐onaroGenocida #ForaBolsonaro #19j #ForaBolsonaro19J  https://t.co/jeA5t6Lm5K,pt,"['forabol卐onarogenocida', 'forabolsonaro', '19j', 'forabolsonaro19j']",[],35749457,35749457,marthaesteves,martha esteves,6,17,https://twitter.com/marthaesteves/status/1406349434238246912,[],['https://pbs.twimg.com/media/E4RbW22WQAAemlC.jpg'],1,https://pbs.twimg.com/media/E4RbW22WQAAemlC.jpg,False,194,5,27,,#19j,,,,,,,[],,,,
1436,1406349375694118916,1406349375694118916,1624134794000.0,2021-06-19 17:33:14,-0300,,Lima Duarte-MG brilhou! #ForaBol卐onaroGenocida #19J  https://t.co/MSQ9HRmc4O,pt,"['forabol卐onarogenocida', '19j']",[],777903303262867456,777903303262867456,lega_fabula,Sab •,6,17,https://twitter.com/lega_fabula/status/1406349375694118916,[],"['https://pbs.twimg.com/media/E4Rav6lXwAEZdnS.jpg', 'https://pbs.twimg.com/media/E4RbMB9WEAE_DJI.jpg', 'https://pbs.twimg.com/media/E4RbMB-WYAcD1xu.jpg', 'https://pbs.twimg.com/media/E4RbMCAXMAAsNH4.jpg']",1,https://pbs.twimg.com/media/E4Rav6lXwAEZdnS.jpg,False,3,1,0,,#19j,,,,,,,[],,,,
1437,1406349353032224768,1406349353032224768,1624134789000.0,2021-06-19 17:33:09,-0300,,#19J #19JForaBolsonaro #19JPovoNasRuas #19JunhoPovoNasRuas FORA GENOCIDA,es,"['19j', '19jforabolsonaro', '19jpovonasruas', '19junhopovonasruas']",[],288554849,288554849,Bruno_Sett,Bruno #19J 🇵🇸🇨🇳🇨🇺🇰🇵🇻🇳🇻🇪 ☭,6,17,https://twitter.com/Bruno_Sett/status/1406349353032224768,[],[],0,,False,0,0,0,https://twitter.com/thiagosussekind/status/1406342471894843393,#19j,,,,,,,[],,,,
1438,1406349346535358465,1406349346535358465,1624134787000.0,2021-06-19 17:33:07,-0300,,🎯 #19J #19JPovoNaRua #ForaBol卐onaroGenocida,und,"['19j', '19jpovonarua', 'forabol卐onarogenocida']",[],53539351,53539351,edusoarees,Edu Soares 💙,6,17,https://twitter.com/edusoarees/status/1406349346535358465,[],[],0,,False,0,0,0,https://twitter.com/GuilhermeBoulos/status/1406312986399154178,#19j,,,,,,,[],,,,
1439,1406349315614908416,1406349315614908416,1624134780000.0,2021-06-19 17:33:00,-0300,,#19JForaBolsonaro #19j #ForaBolsonaro #ForaGenocida,und,"['19jforabolsonaro', '19j', 'forabolsonaro', 'foragenocida']",[],1270860437056258049,1270860437056258049,Marisa30709810,Marisa,6,17,https://twitter.com/Marisa30709810/status/1406349315614908416,[],[],0,,False,1,0,0,https://twitter.com/jspendot/status/1406027214966099976,#19j,,,,,,,[],,,,
1440,1406349310468440064,1406349310468440064,1624134778000.0,2021-06-19 17:32:58,-0300,,#19J #19JForaBolsonaro #19JPovoNasRuas #19JunhoPovoNasRuas FORA GENOCIDA,es,"['19j', '19jforabolsonaro', '19jpovonasruas', '19junhopovonasruas']",[],288554849,288554849,Bruno_Sett,Bruno #19J 🇵🇸🇨🇳🇨🇺🇰🇵🇻🇳🇻🇪 ☭,6,17,https://twitter.com/Bruno_Sett/status/1406349310468440064,[],[],0,,False,0,0,0,https://twitter.com/sampancher/status/1406345352366678018,#19j,,,,,,,[],,,,
1441,1406349284673478657,1406349284673478657,1624134772000.0,2021-06-19 17:32:52,-0300,,"#19J: Aniversariante do dia, Chico Buarque marca presença no ato contra o fascista Bolsonaro do RJ  https://t.co/vgUmGKK1oA",pt,['19j'],[],6715112,6715112,hugobbezerra,Hugo Batista Bezerra 🚩,6,17,https://twitter.com/hugobbezerra/status/1406349284673478657,['https://revistaforum.com.br/movimentos/19j-chico-buarque-presenca-ato-bolsonaro-rj/'],[],0,,False,5,0,4,,#19j,,,,,,,[],,,,
1442,1406349270849105922,1406349270849105922,1624134769000.0,2021-06-19 17:32:49,-0300,,#19J #19JForaBolsonaro #19JPovoNasRuas #19JunhoPovoNasRuas FORA GENOCIDA,es,"['19j', '19jforabolsonaro', '19jpovonasruas', '19junhopovonasruas']",[],288554849,288554849,Bruno_Sett,Bruno #19J 🇵🇸🇨🇳🇨🇺🇰🇵🇻🇳🇻🇪 ☭,6,17,https://twitter.com/Bruno_Sett/status/1406349270849105922,[],[],0,,False,1,0,0,https://twitter.com/midianinja/status/1406348943089360903,#19j,,,,,,,[],,,,
1443,1406349242524909574,1406349242524909574,1624134762000.0,2021-06-19 17:32:42,-0300,,#19J ✊🏻✊🏼✊🏽✊🏾✊🏿,und,['19j'],[],17707644,17707644,PedroCordier,Pedro Cordier,6,17,https://twitter.com/PedroCordier/status/1406349242524909574,[],[],0,,False,0,0,0,https://twitter.com/do_genocida/status/1406347056306868224,#19j,,,,,,,[],,,,
1444,1406349229543596035,1406349229543596035,1624134759000.0,2021-06-19 17:32:39,-0300,,#19J #19JForaBolsonaro #19JPovoNasRuas #19JunhoPovoNasRuas FORA GENOCIDA,es,"['19j', '19jforabolsonaro', '19jpovonasruas', '19junhopovonasruas']",[],288554849,288554849,Bruno_Sett,Bruno #19J 🇵🇸🇨🇳🇨🇺🇰🇵🇻🇳🇻🇪 ☭,6,17,https://twitter.com/Bruno_Sett/status/1406349229543596035,[],[],0,,False,2,0,1,https://twitter.com/IvanValente/status/1406348901083385856,#19j,,,,,,,[],,,,
1445,1406349203186536452,1406349203186536452,1624134753000.0,2021-06-19 17:32:33,-0300,,#19J - A Av.Paulista engrossa o tom de revolta e lota a cidade de São Paulo com #ForaBolsonaro! São dezenas de milhares nas ruas!  📷 @oimatheusalves  https://t.co/wcaUf0I3Yn,pt,"['19j', 'forabolsonaro']",[],2522289782,2522289782,RedeInfoA,R.I.A,6,17,https://twitter.com/RedeInfoA/status/1406349203186536452,[],"['https://pbs.twimg.com/media/E4RbH_MXwAImAEF.jpg', 'https://pbs.twimg.com/media/E4RbIeWX0AkC9ju.jpg', 'https://pbs.twimg.com/media/E4RbIzGWUAQP0as.jpg', 'https://pbs.twimg.com/media/E4RbJI0WYAYaHvT.jpg']",1,https://pbs.twimg.com/media/E4RbH_MXwAImAEF.jpg,False,12,0,3,,#19j,,,,,,,[],,,,
1446,1406349167467839489,1406349167467839489,1624134744000.0,2021-06-19 17:32:24,-0300,,#19JForaBolsonaro #19JPovoNasRuas #19J,und,"['19jforabolsonaro', '19jpovonasruas', '19j']",[],1347666942635683842,1347666942635683842,Fernando3FF,Fernando Lula Freiberger,6,17,https://twitter.com/Fernando3FF/status/1406349167467839489,[],[],0,,False,0,0,0,https://twitter.com/reinaldoazevedo/status/1406348812919128065,#19j,,,,,,,[],,,,
1447,1406349164087230472,1406349164087230472,1624134744000.0,2021-06-19 17:32:24,-0300,,19J - UBMPB presente no Ato Fora Bolsonaro   #19J #19jforaBolsonaro  #VacinaJá  #AuxílioEmergencial #UBMBRASIL  https://t.co/2ybqITCTVN,pt,"['19j', '19jforabolsonaro', 'vacinajá', 'auxílioemergencial', 'ubmbrasil']",[],2881397717,2881397717,ubmoficial,UBM Brasil,6,17,https://twitter.com/ubmoficial/status/1406349164087230472,[],"['https://pbs.twimg.com/media/E4RbGodXwAgf1Tc.jpg', 'https://pbs.twimg.com/media/E4RbGy1XIAY61pQ.jpg', 'https://pbs.twimg.com/media/E4RbG8KXMAIdbY6.jpg', 'https://pbs.twimg.com/media/E4RbHJoX0AEkXCF.jpg']",1,https://pbs.twimg.com/media/E4RbGodXwAgf1Tc.jpg,False,0,0,0,,#19j,,,,,,,[],,,,
1448,1406349152959729664,1406349152959729664,1624134741000.0,2021-06-19 17:32:21,-0300,,Tem sempre uma bandeira azul da UNE tremulando na rua em defesa do Brasil 💙😍 #19J #19JForaBolsonaro #19JPovoNasRuas,pt,"['19j', '19jforabolsonaro', '19jpovonasruas']",[],60640635,60640635,uneoficial,"UNE- VIDA, PÃO, VACINA & EDUCAÇÃO 💙🥖💉✏️",6,17,https://twitter.com/uneoficial/status/1406349152959729664,[],[],0,,False,126,7,28,https://twitter.com/Metropoles/status/1406345219243757568,#19j,,,,,,,[],,,,
1449,1406349139978469383,1406349139978469383,1624134738000.0,2021-06-19 17:32:18,-0300,,As ruas anunciam: Bolsonaro vai cair! #19J #19JForaBolsonaro #19JunhoPovoNasRuas  https://t.co/KInY1OWcDZ,pt,"['19j', '19jforabolsonaro', '19junhopovonasruas']",[],54659976,54659976,lilianmonteiro,Lilian Monteiro,6,17,https://twitter.com/lilianmonteiro/status/1406349139978469383,[],['https://pbs.twimg.com/media/E4RbFYcWEAIjTQv.jpg'],1,https://pbs.twimg.com/media/E4RbFYcWEAIjTQv.jpg,False,4,0,0,,#19j,,,,,,,[],,,,
1450,1406349097930534921,1406349097930534921,1624134728000.0,2021-06-19 17:32:08,-0300,,"Rio de Janeiro, #19JForaBolsonaro #19J  https://t.co/4lKRhd5wz9",pt,"['19jforabolsonaro', '19j']",[],1312450243569635330,1312450243569635330,igorbrp,Igor 💉,6,17,https://twitter.com/igorbrp/status/1406349097930534921,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1406348866446843910/pu/img/lCT6x9pcmk0ZM9ff.jpg,False,1,0,0,,#19j,,,,,,,[],,,,
1451,1406349089902575622,1406349089902575622,1624134726000.0,2021-06-19 17:32:06,-0300,,Um pouco sobre o #19j em São Paulo - SP.   #19J #ForaBolsonaro19J   #19JPovoNasRuas   Fotos: Yuri Salvador | CUCA da UNE  https://t.co/qUYGTeLan3,pt,"['19j', '19j', 'forabolsonaro19j', '19jpovonasruas']",[],847837980039536640,847837980039536640,cucadauneofcial,CUCA da UNE,6,17,https://twitter.com/cucadauneofcial/status/1406349089902575622,[],"['https://pbs.twimg.com/media/E4Ra0M5X0AMLYyw.jpg', 'https://pbs.twimg.com/media/E4Ra0fOX0AYHcmV.jpg', 'https://pbs.twimg.com/media/E4Ra0wrXoAEv5Zl.jpg', 'https://pbs.twimg.com/media/E4Ra1IVWQAESYq9.jpg']",1,https://pbs.twimg.com/media/E4Ra0M5X0AMLYyw.jpg,False,0,0,0,,#19j,,,,,,,[],,,,
1452,1406349076195577864,1406349076195577864,1624134723000.0,2021-06-19 17:32:03,-0300,,"Franca, em São Paulo, contra Bolsonaro! Via rennefran #19J #19JForaBolsonaro #19JunhoPovoNasRuas  https://t.co/PviT9EMiYd",pt,"['19j', '19jforabolsonaro', '19junhopovonasruas']",[],1032670080537124865,1032670080537124865,CleytonReisReal,🚩CleytonReis🚩,6,17,https://twitter.com/CleytonReisReal/status/1406349076195577864,[],"['https://pbs.twimg.com/media/E4RanzaWQA0cGVQ.png', 'https://pbs.twimg.com/media/E4RapshWEAM2QVz.png']",1,https://pbs.twimg.com/media/E4RanzaWQA0cGVQ.png,False,1,0,0,,#19j,,,,,,,[],,,,
1453,1406349073179947010,1406349073179947010,1624134722000.0,2021-06-19 17:32:02,-0300,,Fora genocida #19JForaBolsonaro #19JPovoNasRuas #19j #19JunhoPovoNasRuas #19JPovoNaRua,es,"['19jforabolsonaro', '19jpovonasruas', '19j', '19junhopovonasruas', '19jpovonarua']",[],52129257,52129257,rosasantosi,VacinaLover 🆘 🚩,6,17,https://twitter.com/rosasantosi/status/1406349073179947010,[],[],0,,False,0,0,0,https://twitter.com/raulmarcelo_/status/1406348585201975296,#19j,,,,,,,[],,,,
